opcode_1,opcode_2
UNSET_DIM,INIT_USER_CALL
UNSET_DIM,IS_EQUAL
UNSET_DIM,IS_IDENTICAL
UNSET_DIM,IS_NOT_EQUAL
UNSET_DIM,JMP
UNSET_DIM,JMPNZ_EX
UNSET_DIM,JMPZ
UNSET_DIM,JMPZ_EX
UNSET_DIM,JMP_FRAMELESS
UNSET_DIM,NEW
UNSET_DIM,NOP
UNSET_DIM,OP_DATA
UNSET_DIM,PRE_DEC
UNSET_DIM,PRE_DEC_OBJ
UNSET_DIM,PRE_INC
UNSET_DIM,PRE_INC_OBJ
UNSET_DIM,QM_ASSIGN
UNSET_DIM,RETURN
UNSET_DIM,ROPE_INIT
UNSET_DIM,SEND_VAL
UNSET_DIM,SEND_VAL_EX
UNSET_DIM,SEND_VAR
UNSET_DIM,SEND_VAR_EX
UNSET_DIM,STRLEN
UNSET_DIM,SUB
UNSET_DIM,SWITCH_STRING
UNSET_DIM,TYPE_CHECK
UNSET_DIM,UNSET_CV
UNSET_DIM,UNSET_DIM
UNSET_DIM,UNSET_OBJ
UNSET_OBJ,ASSIGN
UNSET_OBJ,ASSIGN_DIM
UNSET_OBJ,ASSIGN_OBJ
UNSET_OBJ,ASSIGN_OBJ_OP
UNSET_OBJ,BOOL_NOT
UNSET_OBJ,CHECK_FUNC_ARG
UNSET_OBJ,DO_FCALL
UNSET_OBJ,ECHO
UNSET_OBJ,FETCH_DIM_R
UNSET_OBJ,FETCH_DIM_UNSET
UNSET_OBJ,FETCH_OBJ_IS
UNSET_OBJ,FETCH_OBJ_R
UNSET_OBJ,FETCH_OBJ_UNSET
UNSET_OBJ,FETCH_OBJ_W
UNSET_OBJ,FETCH_THIS
UNSET_OBJ,FETCH_UNSET
UNSET_OBJ,FE_FREE
UNSET_OBJ,FE_RESET_R
UNSET_OBJ,INIT_ARRAY
UNSET_OBJ,INIT_FCALL
UNSET_OBJ,IS_NOT_EQUAL
UNSET_OBJ,JMP
UNSET_OBJ,JMPZ
UNSET_OBJ,JMPZ_EX
UNSET_OBJ,NEW
UNSET_OBJ,PRE_INC
UNSET_OBJ,RETURN
UNSET_OBJ,SEND_VAL_EX
UNSET_OBJ,SEND_VAR
UNSET_OBJ,SEND_VAR_EX
UNSET_OBJ,THROW
UNSET_OBJ,UNSET_DIM
UNSET_OBJ,UNSET_OBJ
UNSET_VAR,ASSIGN
UNSET_VAR,CONCAT
UNSET_VAR,DO_FCALL
UNSET_VAR,FETCH_IS
UNSET_VAR,FETCH_R
UNSET_VAR,FE_FREE
UNSET_VAR,INIT_FCALL
UNSET_VAR,JMP
UNSET_VAR,NEW
UNSET_VAR,RETURN
UNSET_VAR,SEND_VAL_EX
UNSET_VAR,SEND_VAR_EX
UNSET_VAR,UNSET_VAR
YIELD,ASSIGN
YIELD,CONCAT
YIELD,DO_FCALL
YIELD,INIT_ARRAY
YIELD,JMP
YIELD,NEW
YIELD,PRE_INC
YIELD,RECV
YIELD,RETURN
YIELD,SEND_VAL_EX
YIELD,YIELD
